"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","asterix"
"2019-06-07 17:04:10",7,19,6,7,17,4,10,NA,401677690,7,126,97,-127,-127,-4485367,2130689,340,256,"00D818BD88C80199D4DA2582BBFFFFFFFB298A22141A2185E21E01A22091E210","07"
"2019-06-07 17:04:25",7,19,6,7,17,4,25,NA,401677606,7,120,123,-126,-126,-4485352,2130733,347,256,"00D70D7D88880078226601EA985E102FBFFFBB772822EA5C1E255272E8226A40","3A"
"2019-06-07 17:05:05",2,19,6,7,17,5,5,NA,401677925,7,343,327,1,1,-4485319,2130853,346,256,"13D2C42D850800D941A1D191B7BBB72E5562181E2055E1C55E1433BBFFFF7258","7F"
"2019-06-07 17:27:15",1,19,6,7,17,27,15,NA,401677563,6,91,79,-123,-123,-4484385,2133770,357,256,"35D2173D680801792658114519415486F777BBBB208CDD0D8914C233BBFFFFF4","0B"
"2019-06-07 17:27:30",1,19,6,7,17,27,30,NA,401677576,7,91,91,-121,-121,-4484396,2133799,11,256,"35D73D4D67480099A201D8D620561C162601E1D0237B77FFFBB72021CA1C19C0","3E"
"2019-06-07 17:28:06",1,19,6,7,17,28,6,NA,401677595,7,87,90,-118,-118,-4484429,2133862,8,256,"35D1828D66C802DBFF6EA541221415D41599415501AF7BBBBB6EA610DE1419F0","43"
"2019-06-07 17:28:28",1,19,6,7,17,28,28,NA,401677549,7,105,93,-115,-115,-4484446,2133910,6,256,"35DFF3FD668802DA33BBBB2E1114D19019505019D15C96261415D889941AFBFC","40"
"2019-06-07 17:29:05",1,19,6,7,17,29,5,NA,401677579,7,104,105,-119,-119,-4484467,2133994,3,256,"35D0158D6608005A25C9B3B7BF21133BBFB201906FBFB64573ADCDD033BBBB64","4B"
"2019-06-07 17:29:52",2,19,6,7,17,29,52,NA,401677956,6,54,42,-125,-125,-4484492,2134102,6,256,"13D1617D84C803D6E422201E214A2181E265C22661C26A602BFFFFFFFB6E4220","7A"
"2019-06-07 17:30:07",2,19,6,7,17,30,7,NA,401678032,7,54,54,-123,-123,-4484501,2134133,2,256,"13D5E78D848801189500444F3FFFFF725521941E1D11E1D49E1C82F777BBBB70","3D"
"2019-06-07 17:30:22",2,19,6,7,17,30,22,NA,401678084,7,51,52,-121,-121,-4484510,2134169,0,256,"13D9B53D8448027840440450444277FFFFFB241144D1000233FFFFFFB2404044","74"
"2019-06-07 17:30:37",2,19,6,7,17,30,37,NA,401678019,7,52,51,-123,-123,-4484520,2134202,11,192,"1304058F17A260E23237E4F01616979BE00FB695BE5FF906","48"
"2019-06-07 17:31:09",2,19,6,7,17,31,9,NA,401678002,7,65,59,-129,-129,-4484546,2134262,17,256,"13D4384D8348017810277FFFFF6E015DC119418173BBBFFF6822AE8166415D40","70"
"2019-06-07 17:31:39",2,19,6,7,17,31,39,NA,401678119,7,71,68,-130,-130,-4484574,2134315,19,256,"13D18BED82C8019BBB690D94159C15981F3FFFBBFB2019E0158918C2BBFFFFFC","38"
"2019-06-07 17:54:57",1,19,6,7,17,54,57,NA,401677524,6,183,167,-116,-116,-4484999,2134723,42,256,"35D9EE5D654800389625C033BBBFBFFBB2E60265C2BBBBF6E02FBBFB6DD26A00","38"
"2019-06-07 17:55:15",1,19,6,7,17,55,15,NA,401677686,7,219,199,-116,-116,-4485009,2134723,60,256,"35DB845D650800DB3BFFFBFF772941E109DCC1E20519C53377B7772986209700","42"
"2019-06-07 17:55:37",1,19,6,7,17,55,37,NA,401677552,7,182,198,-117,-117,-4485017,2134719,61,256,"35DE492D64C8011BFFFB6E452200EAEA442B7BFFFB72E54220CE1909DCD1A08C","49"
"2019-06-07 17:55:56",1,19,6,7,17,55,56,NA,401677620,7,193,187,-116,-116,-4485028,2134718,66,256,"35D41D2D648801BB29414C0D5406B7BBBFB7250673BBFFFF6D8226081E1416F8","46"
"2019-06-07 17:56:16",1,19,6,7,17,56,16,NA,401677716,7,186,189,-117,-117,-4485038,2134716,65,256,"35DF291D6448007BBBFBBBBBAC8E250E22002FBFFFBBBB685A2016185B3FFFB4","30"
"2019-06-07 17:56:26",2,19,6,7,17,56,26,NA,401678055,6,183,115,-120,-120,-4485043,2134715,63,256,"13D4C87D8288017BFFFAD48950108D0815002FBFFFFFFF694194159802BBFFFC","49"
"2019-06-07 17:56:42",2,19,6,7,17,56,42,NA,401677948,7,184,183,-121,-121,-4485051,2134714,67,256,"13D1536D8248021B7FFFBFFFF2011011011044277BBBBBB1C11094C0012FBBB8","36"
"2019-06-07 17:56:43",1,19,6,7,17,56,43,NA,401677567,7,191,188,-117,-117,-4485052,2134714,70,256,"35DD435D6408015BB201E14DE182737FFFB728779898790141AA5E330BD9D486","3D"
"2019-06-07 17:56:57",2,19,6,7,17,56,57,NA,401678062,7,183,184,-118,-118,-4485057,2134711,66,256,"13DBBF2D820802DA3377777732E4158518844441B3BFFFFFB200404004448030","33"
"2019-06-07 17:57:12",2,19,6,7,17,57,12,NA,401677987,7,188,185,-116,-116,-4485063,2134709,62,256,"13D065BD7F48017811A1415D4D54133BBBBFFCB2DB89C59FAB4C15EEC6067C9E","33"
"2019-06-07 17:58:01",2,19,6,7,17,58,1,NA,401678046,7,169,174,-126,-126,-4485088,2134706,71,256,"13DF19AD7E88029BFFF24004114158081B3BBBFFFFF6DC19D0D5819D0273FFFC","7A"
"2019-06-07 18:20:27",1,19,6,7,18,20,27,NA,401677524,6,192,191,-117,-117,-4485880,2134906,49,192,"3504058F25190585326805100579A07FFE58044270000000","4A"
"2019-06-07 18:20:42",1,19,6,7,18,20,42,NA,401677664,7,181,186,-117,-117,-4485896,2134913,53,256,"35D21E9D634802382265C1266A02265C2733BBBBBBBBBB241A2604673BFBFFF8","31"
"2019-06-07 18:21:17",1,19,6,7,18,21,17,NA,401677578,7,178,179,-119,-119,-4485925,2134920,54,256,"35D0E07D62C8005BB7BFBBBBB719A6A022698E28E37BBBBBFBBB6525166A0224","45"
"2019-06-07 18:21:34",1,19,6,7,18,21,34,NA,401677526,7,216,196,-120,-120,-4485934,2134919,61,256,"35D035BD628803F4224CDD8806260237FFFFFFBBB242AEA6022601E641A254F0","44"
"2019-06-07 18:21:56",1,19,6,7,18,21,56,NA,401677701,7,239,231,-121,-121,-4485937,2134911,89,256,"35D587ED6248003A181E18082BBBFFFFFBBB760E201E051DC04537FFFFBBB71C","41"
"2019-06-07 18:27:13",2,19,6,7,18,27,13,NA,401678054,6,186,175,-119,-119,-4485974,2134787,101,256,"13D1C82D7E48029BBFFFFFAD448080844440233BBBBBBB640000D0081F3FFFFC","79"
"2019-06-07 18:27:28",2,19,6,7,18,27,28,NA,401677997,7,185,185,-121,-121,-4485974,2134781,102,256,"13D4BB4D7E0802B95D49590C1B3BBBBBBB200004000233FFFBF6D4D04140A66F","0A"
"2019-06-07 18:27:46",2,19,6,7,18,27,46,NA,401678075,7,182,184,-121,-121,-4485977,2134774,99,256,"13D372FD7D48023B69862051CC5D4277FFFFFFFB29C2218D614237BFFFBB7200","3D"
"2019-06-07 18:28:01",2,19,6,7,18,28,1,NA,401678082,7,185,184,-126,-126,-4485979,2134768,92,256,"13D8A0AD7D080319CC5A141191901988233BBBBBBB6E5C1A101584677BFFFFB8","77"
"2019-06-07 18:28:16",2,19,6,7,18,28,16,NA,401678076,7,187,186,-120,-120,-4485980,2134763,95,256,"13D031AD7CC801FA85015D099CC882B7FFFFFFFB6A01DC91C277FFFFEF5AB489","45"
"2019-06-07 18:28:46",2,19,6,7,18,28,46,NA,401677677,7,201,190,-119,-119,-4485982,2134751,96,256,"13D4422D5C1F138F7F335E2A3D29B7806372EFA0BFE7CA9B598FA0E531053BB0","49"
"2019-06-07 18:50:07",1,19,6,7,18,50,7,NA,401677650,6,146,231,-128,-128,-4487871,2135734,68,256,"35DF62CD6208003A2AA05A20D9902BFBBBBBBB72422501540C8277BBFFBB2098","72"
"2019-06-07 18:50:24",1,19,6,7,18,50,24,NA,401677703,7,135,142,1,1,-4487981,2135771,72,256,"35D74C0D614803F5625C602FBFBBFBF7728226022601E650E02FABBBFBFB7340","30"
"2019-06-07 18:51:44",1,19,6,7,18,51,44,NA,401677604,7,192,171,1,1,-4488510,2135927,76,256,"35D0A26D6048001BBFFB2419D05E582BBBBFFFFB1C1D41E1819DC91A142FBBDA","3A"
"2019-08-04 12:43:58",7,19,8,4,12,43,58,NA,401677740,4,319,319,-120,-120,-4540217,2154654,24,256,"BEDA53B1F466E09C57830AC9772F118A92BEDCC10E090962470CF6F2A598C35A","4D"
"2019-08-04 13:10:29",3,19,8,4,13,10,29,NA,401677893,6,320,320,-126,-126,-4487432,2133494,260,256,"D4B3672E073786EF49DA60EE2E445522583B6420D8B29B43DB51A59B89B15B8C","72"
"2019-08-04 13:13:59",7,19,8,4,13,13,59,NA,401677540,7,205,301,-123,-123,-4487402,2133902,231,256,"BEDBF56CE0080DD69EC86FA163AE8E3A9EBE16EAC78CD142C1AF1C79D95BB274","01"
"2019-08-04 13:14:18",7,19,8,4,13,14,18,NA,401677902,7,141,145,-125,-125,-4487399,2133940,226,256,"BED7C47E044800B82BBFFB7B6E016210221415D851DD027BFBFBFF241A21819C","0C"
"2019-08-04 13:14:33",7,19,8,4,13,14,33,NA,401677775,7,173,153,-121,-121,-4487396,2133968,228,256,"BEDEF0CE040801394220941E638DA05915B213F04000064EC72EE19713BF233B","00"
"2019-08-04 13:15:04",2,19,8,4,13,15,4,NA,401677680,6,285,285,-127,-127,-4487385,2134022,350,256,"79B7F92E064E42A74749722E2D4C4D36D661E84AA04BB194755113D6B2368000","34"
"2019-08-04 13:15:07",7,19,8,4,13,15,7,NA,401677717,7,4,9,-121,-121,-4487379,2134023,4,256,"BED944CE03080118226609626141E26102B7FBBB7B6E02275171501B6E94CA77","4E"
"2019-08-04 13:15:22",7,19,8,4,13,15,22,NA,401677778,7,324,343,-122,-122,-4487365,2134009,342,256,"BED9119E02C8013BBBB7772E81A658A6E90A26501E216659C6B80E0BFEC16FC4","75"
"2019-08-04 13:15:26",3,19,8,4,13,15,26,NA,401677797,7,233,294,-124,-124,-4487364,2134002,336,256,"D4BEAE6E063582BEC2D503615BE128C4C2AB4FC331957484AA26C2B8C4D6276C","78"
"2019-08-04 13:15:38",2,19,8,4,13,15,38,NA,401677849,7,185,248,-126,-126,-4487364,2133986,339,256,"79BC1F7E0621BAA1AEBD10B556CB61787AAC6A2C2C158B98DAF441D6C9640000","76"
"2019-08-04 13:15:40",7,19,8,4,13,15,40,NA,401677820,7,318,322,-121,-121,-4487363,2133979,341,256,"BED1B9BE0288009AAFE253AF7F6816620F66B87F5C97ECD2B0B0BEA76D34C600","7D"
"2019-08-04 13:16:11",2,19,8,4,13,16,11,NA,401677687,7,262,215,-123,-123,-4487340,2133915,338,256,"79B494AE057482904D47BA514CE2E36126B753D145105DF9A91141C5E181A000","01"
"2019-08-04 13:16:17",7,19,8,4,13,16,17,NA,401677734,7,332,328,-120,-120,-4487336,2133894,192,256,"BED802CE020801189DD60173BFB7B7249618518277FBBBB681260C218237FFF8","79"
"2019-08-04 13:16:49",2,19,8,4,13,16,49,NA,401677648,7,223,240,-126,-126,-4487309,2133774,190,256,"79B4EC1E055482F54DC2C4D5BE83A5C1CB5B2D19C9759785AA2EB2D641D1B582","0F"
"2019-08-04 13:17:19",2,19,8,4,13,17,19,NA,401677617,7,209,219,-123,-123,-4487276,2133663,196,256,"79B496AE04C63A8A20AEB0D5689259D159198595948DB8314CAD8CFC324C0000","70"
"2019-08-04 13:20:36",2,19,8,4,13,20,36,NA,401677755,6,232,223,-123,-123,-4486853,2132922,205,256,"79B4000E04043B32A0A630F0BD35402161AA728DD3C260A5788985BA06BA2300","71"
"2019-08-04 13:23:14",2,19,8,4,13,23,14,NA,401677578,7,203,212,-122,-122,-4486467,2132813,340,256,"79BC3A0E087D82DEC555263580236B08AABAF27546975289483E2CAD90148C4C","0E"
"2019-08-04 13:23:44",2,19,8,4,13,23,44,NA,401677753,7,237,216,-121,-121,-4486444,2132779,338,256,"79B260DE085501112485E60C68F6F9CCABFCF45D73956E06C500696FA3AA8E96","75"
"2019-08-04 13:27:44",2,19,8,4,13,27,44,NA,401677585,6,226,232,-122,-122,-4486286,2132386,341,256,"79BA386E0727430302532575A594A67CEB8D254E7356D64A996B2E241D239600","02"
"2019-08-04 13:32:02",3,19,8,4,13,32,2,NA,401677867,7,268,252,-127,-127,-4485995,2132029,347,192,"D4040608D7F2B27031E7D4CFC5738073FD48044270400000","3C"
"2019-08-04 13:32:47",6,19,8,4,13,32,47,NA,401677901,6,309,309,-120,-120,-4485928,2131974,332,192,"9804AD70D83708BD3207D4F00595E87BFD4004036ACD6F80","79"
"2019-08-04 13:33:03",6,19,8,4,13,33,3,NA,401678063,7,315,313,-119,15,-4485920,2131954,330,256,"98DE097E04C800FBFFFBB72E022651221C91E208998973BFFBFF72EA01E658E4","55"
"2019-08-04 13:33:35",6,19,8,4,13,33,35,NA,401677907,7,20,333,-114,33,-4485884,2131907,218,256,"98DF90AE044800F827BFFF7B6E016210221E15D4519CB7CFDA1E4A9E5AF5AE08","2C"
"2019-08-04 13:34:02",6,19,8,4,13,34,2,NA,401678005,7,3,8,-118,26,-4485802,2131812,200,256,"98D5E07E0408019901E2141E21451E1D019DCC2FBFFFFB6E50621CD1D4819D88","22"
"2019-08-04 13:34:17",6,19,8,4,13,34,17,NA,401677930,7,345,354,-118,15,-4485787,2131755,196,256,"98DCF0BE034802F9CC233BFF7332E608DE1D01A1D411DD802B3BFB772E5C11DC","6A"
"2019-08-04 13:34:37",6,19,8,4,13,34,37,NA,401677818,7,313,331,-119,19,-4485776,2131682,180,256,"98D7925E030801D81E65C5221D41A220C277FFFFB729C1E2141E21419E1C11E0","12"
"2019-08-04 13:35:18",7,19,8,4,13,35,18,NA,401677424,6,84,2,-87,-185,-4485757,2131533,179,256,"BEDD0D2DFF4800FB298221C162141A21423B198FA63719914A15C251D952C34D","79"
"2019-08-04 13:35:34",7,19,8,4,13,35,34,NA,401677462,7,66,73,-94,16,-4485763,2131481,146,256,"BED3274DFF0809EEF634EBE15C9B9539BC34BDA25B70E1A8FB7E0A06FC4B6DBF","2F"
"2019-08-04 13:35:51",7,19,8,4,13,35,51,NA,401677718,7,45,58,-102,16,-4485835,2131474,64,256,"BED15B1DFEC8009BBBBBFB72E496260962614A266102FBFFFFBBBB298225C5A4","24"
"2019-08-04 13:36:25",7,19,8,4,13,36,25,NA,401677487,7,350,359,-92,35,-4485916,2131564,18,256,"BED8E5EDFE88005A7BFFBBFFBBF6E02261826665322641A6650E6A681E4D2FB2","1F"
"2019-08-04 13:36:45",7,19,8,4,13,36,45,NA,401677723,7,353,352,-95,-95,-4485953,2131659,16,256,"BEDF5DEDFE4800B96181B7FFBFBB201E6581A20C9E141A1CC9DD419DCC1E1D00","4F"
"2019-08-04 13:37:03",7,19,8,4,13,37,3,NA,401677627,7,352,353,-89,-89,-4485976,2131747,10,256,"BED7B6FDFE0801599DCC2BBFFD3A4CC468FDAA11E51AD6D3D0882536C9ACDD65","76"
"2019-08-04 13:37:17",7,19,8,4,13,37,17,NA,401677686,7,62,49,-93,-93,-4485991,2131818,17,256,"BED79EADFD4800B89E2149E21827BFBBBBB72D8A55B2E25B1221D4626091E180","41"
"2019-08-04 13:40:09",3,19,8,4,13,40,9,NA,401677815,7,301,291,-123,-123,-4485931,2132258,240,256,"D4B5CAFE0445BD1287176E3ACE297170E1A980B2D242D2F575C986AA6AD00000","39"
"2019-08-04 13:40:31",2,19,8,4,13,40,31,NA,401677883,7,299,275,-126,-126,-4485909,2132276,87,256,"79BDB4EE06A2F9F6D2E140D7A7718461ECA1A695001211AAAA40842F125D7A4A","33"
"2019-08-04 13:41:13",3,19,8,4,13,41,13,NA,401677723,7,266,284,-129,-129,-4485870,2132311,26,256,"D4BF449E040602AEC55A4E4E2BA4EC241858386A6B30B210F4B96159E1280000","48"
"2019-08-04 13:45:44",2,19,8,4,13,45,44,NA,401677753,7,252,284,-121,-121,-4485584,2132520,341,256,"79B4000E04043B32A0A630F0BD35402161AA728DD3C260A5788985BA06BA2300","70"
"2019-08-04 13:47:44",3,19,8,4,13,47,44,NA,401677944,6,285,272,-127,-127,-4485623,2132470,322,256,"D4B4651E06C0BCA82756461A94EBAD48653A195D38FAA3CBB08CA58D1EE00000","0C"
"2019-08-04 13:48:24",7,19,8,4,13,48,24,NA,401677515,6,336,22,-92,-92,-4485647,2132454,316,256,"BEDCA41DFD08013A645A2605A2181E21C2261C1F3BA01EC4979A7AD9E4D73494","37"
"2019-08-04 13:48:54",7,19,8,4,13,48,54,NA,401677423,7,80,10,-87,-87,-4485628,2132438,344,256,"BEDD9D0E088800BA181A1D01A1C56222132DB9C514FC784A563280F608385ECD","07"
"2019-08-04 13:49:10",7,19,8,4,13,49,10,NA,401677747,7,325,347,-92,-92,-4485597,2132433,310,256,"BED4A30E0848015BBFBBF2A109E1419D84DDD41598C1DD80EFBBBBB773324120","74"
"2019-08-04 13:49:25",7,19,8,4,13,49,25,NA,401677434,7,342,332,-81,-81,-4485630,2132419,303,256,"BEDAB32E080800F9E112211EF2EDC15D48998133FFFBB7725A1E20C6B69801EE","7F"
"2019-08-04 13:49:49",7,19,8,4,13,49,49,NA,401677711,7,0,344,-95,-95,-4485718,2132393,297,256,"BED7CA7E0748011BB72E5122141A1D01E19419D442FBFFBBFB7241A1C51DD414","76"
"2019-08-04 13:50:15",7,19,8,4,13,50,15,NA,401677696,7,340,343,-66,-66,-4485810,2132400,290,256,"BEDA3C1E07080179F7FFFFFB6E0CDD9019DD419E181E1815E1CC1A1C133BBBBC","74"
"2019-08-04 13:50:22",6,19,8,4,13,50,22,NA,401677940,6,275,303,-119,-119,-4485833,2132402,292,256,"98DC82CE02C801FBB77732EE81A21422A50A26101E218162210233BFFB77729C","0D"
"2019-08-04 13:50:40",6,19,8,4,13,50,40,NA,401678024,7,25,349,-122,18,-4485850,2132382,331,256,"98D2E35E028801BA21415944442B7FFB772A022AA0CDE1909E2101E6180273B8","54"
"2019-08-04 13:50:56",6,19,8,4,13,50,56,NA,401677832,7,67,33,-123,15,-4485811,2132375,356,256,"98DB848C62CD7121DDC27C77C42D3024CCAC74FD3E88C93A88FAE3A2DDE8A6A1","1C"
"2019-08-04 13:51:15",6,19,8,4,13,51,15,NA,401677912,7,110,101,-118,20,-4485757,2132396,349,256,"98D6E1CE020801D859D201B37BB7772091D8514277BBBB724121CC2141B3BFB8","62"
"2019-08-04 13:51:32",6,19,8,4,13,51,32,NA,401677851,7,192,152,-114,17,-4485717,2132428,180,256,"98D93D8DFF4800FB298225C162181A218237FFFFFB729C62589E2015E1419DCC","63"
"2019-08-04 13:52:05",6,19,8,4,13,52,5,NA,401677869,7,234,218,-120,32,-4485714,2132494,251,256,"98D9CADDFEC8031B3BFB32EA6051DD88D9D8C19DD88273BBBB7732A1419D855C","55"
"2019-08-04 13:52:20",6,19,8,4,13,52,20,NA,401677823,7,241,235,-118,14,-4485722,2132526,247,256,"98DA81CDDE82CB6BA50B09BCC0854A97F0C349FFDB774916D97AD7B09DAD28B6","18"
"2019-08-04 13:53:32",3,19,8,4,13,53,32,NA,401677776,7,0,338,-123,345,-4485739,2132695,247,256,"D4B4B30E04E2BD859715EC6E608A3AB4F0F4D3515661E98ECAD2C4D295700000","26"
"2019-08-04 13:56:59",3,19,8,4,13,56,59,NA,401677858,7,351,359,-124,-124,-4485870,2132744,294,256,"D4BF449E040602AEC55A4E4E2BA4EC241858386A6B30B210F4B96159E1280000","78"
"2019-08-04 13:57:28",3,19,8,4,13,57,28,NA,401677875,7,315,337,-123,-123,-4485882,2132727,306,192,"D404AD42DE51148C31F7D4DFD5738073FD48044310F67FC0","01"
"2019-08-04 14:00:26",2,19,8,4,14,0,26,NA,401677828,7,272,261,-121,-121,-4485904,2132601,322,256,"79B260DE085521112485E60C68F6F9CCABFCF45D73956E06C500696FA3AA8E96","48"
"2019-08-04 14:00:32",3,19,8,4,14,0,32,NA,401677899,6,216,226,-123,-123,-4485900,2132595,327,256,"D4BAF61E085002B143D8B04E2E12456636557E0AC569715620EAF334B9325400","3D"
"2019-08-04 14:02:08",2,19,8,4,14,2,8,NA,401677756,7,328,296,-124,-124,-4485913,2132529,321,256,"79B73B3E080702CCC3D2CA355783A6448AB70F4EA2D57916926495126A3AEB60","75"
"2019-08-04 14:04:49",2,19,8,4,14,4,49,NA,401677822,7,327,328,-122,-122,-4485968,2132442,316,256,"79B4B99E26D9BAA6CEBEB154D52D82E3EA92CCC03276B27B4BB30D49C5000000","47"
"2019-08-04 14:05:50",2,19,8,4,14,5,50,NA,401677640,7,191,205,-122,-122,-4485951,2132401,333,256,"79B38A5E06847ADB2CB230959B1A55F9387634ABB3709F594E636138A2C08640","4F"
"2019-08-04 14:07:07",2,19,8,4,14,7,7,NA,401677765,7,197,193,-127,-127,-4485956,2132367,339,256,"79BC1F7E0621BAA1AEBD10B556CB61787AAC6A2C2C158B98DAF441D6C9640000","74"
"2019-08-04 14:10:09",6,19,8,4,14,10,9,NA,401677912,6,39,28,-116,-116,-4486001,2132339,340,256,"98DA34DDFE4802191D4173BFFB72A01A21419D8C19D015D8859901594C199880","34"
"2019-08-04 14:10:25",6,19,8,4,14,10,25,NA,401677989,7,14,23,-116,15,-4485963,2132334,341,256,"98D4675DFE0801995DD02BBFFBFFF6E5C1419D8519415DCC2BBFBBB72A01A180","1A"
"2019-08-04 14:10:43",6,19,8,4,14,10,43,NA,401678025,7,325,347,-120,19,-4485952,2132307,323,256,"98DAF99DFD480078626145E2182BBFFBBBBB2D8E6A4D62610E26142260D221C0","10"
"2019-08-04 14:10:58",6,19,8,4,14,10,58,NA,401677904,7,317,321,-121,14,-4485979,2132266,319,256,"98DD819DFD08017A64962605A2181E21C1E65C1F3FFFFB76E01E2109E18161D0","1F"
"2019-08-04 14:11:16",6,19,8,4,14,11,16,NA,401677925,7,325,321,-119,19,-4486011,2132222,165,256,"98D2562DFCC800B83C3C3C3C3DE026A41E209E655A6A45A65C1F3FFFFBB6C700","6C"
"2019-08-04 14:11:36",6,19,8,4,14,11,36,NA,401677918,7,306,314,-118,19,-4486023,2132149,162,256,"98D0C6AE088800D9D84DD8044404419C237FFB77776A0225C1E111E181A21120","67"
"2019-08-04 14:11:52",6,19,8,4,14,11,52,NA,401677892,7,28,338,-119,16,-4486026,2132092,197,256,"98DBDA1E08480119E101D02FFFFBBB69822101DC16141F77BBBB72942181A100","2C"
"2019-08-04 14:13:20",3,19,8,4,14,13,20,NA,401677852,7,288,240,-123,761,-4485813,2131825,333,256,"D4894AFEA445BD1287174E3ACE297170E1A180B2D646FAF5558B86AA6AD20080","2D"
"2019-08-04 14:29:14",6,19,8,4,14,29,14,NA,401677993,6,341,3,-115,-115,-4485855,2131807,323,256,"98DB6EAE0808009A0D7772E0D542201E101D81E1C2FFFFFFBAE021C1E5022500","0F"
"2019-08-04 14:29:33",6,19,8,4,14,29,33,NA,401677985,7,15,353,-106,18,-4485855,2131790,330,256,"98DA860E074801BA77FFBB729826582261066609265C1E61C2737725C22214A0","5B"
"2019-08-04 14:29:48",6,19,8,4,14,29,48,NA,401677685,7,13,15,-108,15,-4485832,2131746,195,256,"98FA7E59B37EB912CA12FBCF8490FAC60C4F9F33C4CEE33DA1CC8EE711CF908B","16"
"2019-08-04 14:30:05",6,19,8,4,14,30,5,NA,401678000,7,33,30,-113,17,-4485822,2131685,184,256,"98DAC25E06C80139A2112201F7FFFFB2422192251665166A54625C9A610A6540","2B"
"2019-08-04 14:30:20",6,19,8,4,14,30,20,NA,401677904,7,3,18,-110,15,-4485830,2131630,162,256,"98D7C48E0688009A2019CD194598198D533BFFFB7196EE0A660266214CEAA600","59"
"2019-08-04 14:30:35",6,19,8,4,14,30,35,NA,401677850,7,5,4,-108,15,-4485851,2131580,169,256,"98D2C5DE0648017A109E10D42BBBBBB72004A201A249204277BBF688DD0A5D80","18"
"2019-08-04 14:30:50",6,19,8,4,14,30,50,NA,401677659,7,7,5,-105,14,-4485869,2131523,172,256,"98D569CE060801B95D02BBBBB69C1DC15D01E0C9E01982701F15F907151E6467","10"
"2019-08-04 14:31:08",6,19,8,4,14,31,8,NA,401678012,7,27,18,-111,18,-4485887,2131456,168,256,"98DC74FE054801B9DD41DDC91D4233FFFFF72956201A20D21D85E185A20D6188","23"
"2019-08-04 14:49:19",6,19,8,4,14,49,19,NA,401677853,6,65,44,-88,-88,-4486343,2130489,322,256,"98DE567E0508013A01E18D9D859DD8224933FBBFFBB2E0220D6605A214266108","72"
"2019-08-04 14:49:34",6,19,8,4,14,49,34,NA,401677555,7,30,45,-93,14,-4486351,2130479,296,256,"98DE097E04C800FBFFFBB72E022651221C91E208998973BFFBFF72EA0780E249","54"
"2019-08-04 14:49:53",6,19,8,4,14,49,53,NA,401677817,7,13,22,-89,19,-4486399,2130498,281,192,"98040608EC81D6123247F4EFF595E87BFD4404027E000000","24"
"2019-08-04 14:50:08",6,19,8,4,14,50,8,NA,401677931,7,343,356,-93,15,-4486452,2130524,53,256,"98D079FE048800F9811DD41082BBBFFF76E02260562641A211222015E182BBB8","5A"
"2019-08-04 14:50:26",6,19,8,4,14,50,26,NA,401677842,7,354,349,-87,18,-4486524,2130570,48,256,"98DF90AE044800F827BFFF7B6E016210221015D4519C82BBBF7BB7241621415C","6A"
"2019-08-04 14:50:45",6,19,8,4,14,50,45,NA,401677793,7,333,344,-78,19,-4486607,2130622,45,256,"98D5E07E0408019901E2141E21451E1D019DCC2FBFFFFB6E50621CD1D4819D88","14"
"2019-08-04 14:51:54",7,19,8,4,14,51,54,NA,401677716,6,174,336,-113,-130,-4486765,2130674,299,256,"BEDB783E068856644008730C22F4ED6F777F68F0D415B2D81AA6D10844B38344","75"
"2019-08-04 14:52:10",7,19,8,4,14,52,10,NA,401677819,7,162,165,-111,16,-4486770,2130666,311,256,"BED095DE06480119889980EFBFFBB72505E14159415D41542BBBBFFB6949DC88","67"
"2019-08-04 14:52:27",7,19,8,4,14,52,27,NA,401677748,7,175,168,-110,17,-4486767,2130654,321,256,"BED8A4EE0608013A77BBBBFB72EA01A1889DC51DD01B3BBBB72011DD019D411C","1F"
"2019-08-04 14:52:44",7,19,8,4,14,52,44,NA,401677748,7,175,175,-121,-121,-4486759,2130641,319,256,"BED990AE054800B9E1D01F7FFFFB772A10A2101E18899D851E1CC5A1D01A2100","02"
"2019-08-04 14:53:03",7,19,8,4,14,53,3,NA,401677824,7,166,172,-112,-112,-4486760,2130628,315,256,"BED860AE050801181A2111E2101DD4DE4173BBBBFFB72A85621C19E1815E20C8","33"
"2019-08-04 14:53:22",7,19,8,4,14,53,22,NA,401677751,7,160,164,-115,-115,-4486771,2130621,309,256,"BED444FE04C800BBBFFFB72E02264D221C91E2091D8573BBBBFB72EE09EF4BD4","70"
"2019-08-04 14:54:01",7,19,8,4,14,54,1,NA,401677624,7,355,18,-120,-120,-4486727,2130638,278,256,"BED0F65E048800B9811DD41402BBFBFBF71ABD205AACBF3BD3A43B8CDE312188","00"
"2019-08-04 14:54:17",7,19,8,4,14,54,17,NA,401677855,7,16,6,-118,-118,-4486703,2130679,238,256,"BED7C47E044800B82BBFFB7B6E016210221415D851DD027BFBFBFF241A2181C3","39"
"2019-08-04 14:54:34",7,19,8,4,14,54,34,NA,401677716,7,32,24,-118,-118,-4486680,2130725,236,256,"BEDEF0CE040801390222141E6189221D019DCC2FBFFFFB7250A21CD1D8C19D88","77"
"2019-08-04 14:54:50",7,19,8,4,14,54,50,NA,401677758,7,21,28,-119,-119,-4486660,2130767,234,256,"BED960DE034803B9882337FFB72EA5C8D9DCC15DD411DD412B3333332E5811D8","01"
